name, constant_write, var_write, read
g_2, 1, 1, 2
g_5, 1, 0, 0
g_8, 1, 0, 0
g_12, 0, 0, 0
g_15, 1, 0, 0
g_26, 0, 0, 0
g_61, 1, 0, 0
g_93, 0, 0, 0
g_95, 1, 0, 0
g_100, 1, 0, 0
g_137, 0, 0, 0
g_147, 0, 0, 0
g_149, 0, 0, 0
g_155, 0, 0, 0
g_237, 1, 0, 0
g_293, 1, 0, 0
g_377, 0, 0, 0
g_446, 0, 0, 0
g_460, 1, 0, 0
g_612, 1, 0, 0
g_695, 1, 0, 0
g_882, 0, 0, 0
g_235, 0, 0, 0
g_826, 0, 0, 0
g_225, 0, 0, 0
g_455, 0, 0, 0
g_236, 0, 0, 0
g_827, 0, 0, 0
g_456, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 0, 25, 0
_IO_stdin_used, 0, 0, 0
