var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_8,3,3,29
g_10,0,0,38
g_12,2,1,20
g_67,0,0,12
g_118,0,1,1
g_123,1,1,8
g_126,0,0,6
g_145,0,1,3
g_146,2,1,2
g_185,0,0,2
g_196,0,0,2
g_222,0,0,2
g_234,0,0,1
g_377,0,0,1
g_408,0,0,1
crc32_context,0,4,24
crc32_tab,0,0,5
g_9,0,2,4
g_189,0,0,3
g_233,0,0,6
g_106,0,0,8
g_188,0,0,7
g_373,0,0,3
g_55,0,0,24
g_398,0,0,1
g_399,0,0,1
g_495,0,0,1
g_221,0,0,9
g_368,0,0,2
g_56,0,0,5
g_107,0,0,5
g_496,0,0,0
g_497,0,0,0
g_369,0,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
