var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
crc32_tab,0,0,0
crc32_context,0,4,39
__undefined,0,0,0
g_2,1,1,8
g_5,1,1,7
g_8,2,2,9
g_28,1,1,0
g_54,0,0,0
g_73,2,2,0
g_89,1,2,0
g_159,0,0,0
g_164,0,0,0
g_168,0,0,3
g_169,0,1,2
g_183,0,0,0
g_187,1,1,0
g_196,0,0,0
g_218,0,0,2
g_220,0,0,3
g_265,2,3,7
g_324,0,0,0
g_342,0,1,0
g_362,0,0,2
g_361,0,0,1
g_375,1,0,13
g_374,0,0,8
g_392,0,0,2
g_437,0,0,2
g_477,0,0,0
g_480,0,0,1
g_482,0,1,5
g_485,0,0,0
g_486,0,0,0
g_487,0,0,2
g_488,0,0,0
g_498,0,0,0
g_517,0,1,3
g_524,0,0,0
g_523,0,0,4
__PRETTY_FUNCTION__.1,0,0,0
__PRETTY_FUNCTION__.0,0,0,0
__PRETTY_FUNCTION__.4,0,0,0
__PRETTY_FUNCTION__.3,0,0,0
__PRETTY_FUNCTION__.2,0,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
