var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
crc32_tab,0,0,0
crc32_context,0,4,52
__undefined,0,0,0
g_19,0,0,0
g_61,1,1,18
g_62,0,0,0
g_64,0,1,14
g_69,1,3,0
g_90,2,2,0
g_104,0,1,13
g_105,1,3,22
g_161,0,1,0
g_178,2,2,14
g_201,1,0,8
g_317,0,0,0
g_318,1,2,0
g_322,0,0,7
g_323,0,1,10
g_357,3,2,0
g_359,0,1,0
g_370,0,1,0
g_373,1,0,0
g_449,0,1,0
g_451,2,4,7
g_453,0,4,5
g_455,1,4,7
g_456,0,0,3
g_457,0,6,8
g_458,0,0,7
g_459,0,6,6
g_460,0,0,0
g_461,0,1,6
g_501,0,0,10
g_504,0,1,0
g_593,0,0,5
g_594,0,0,0
g_595,0,0,2
g_596,0,0,0
g_632,0,0,7
g_687,0,0,0
g_750,0,2,4
g_756,0,3,0
g_816,0,1,5
g_943,0,0,5
g_1107,0,0,1
g_1155,0,1,2
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
