var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
crc32_tab,0,0,0
crc32_context,0,0,0
__undefined,0,0,0
g_5,0,0,48
g_32,0,1,20
g_34,4,4,0
g_63,1,5,0
g_107,3,5,0
g_108,1,5,25
g_110,7,10,23
g_111,2,6,0
g_112,0,4,0
g_146,6,17,15
g_179,0,1,14
g_180,0,1,11
g_199,1,3,0
g_200,1,0,13
g_231,1,3,0
g_292,4,6,0
g_293,0,3,0
g_296,2,1,0
g_347,0,4,0
g_367,3,4,15
g_803,0,3,0
g_805,0,2,4
g_830,1,1,0
g_950,0,0,0
g_971,0,1,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
csmith_sink_,0,25,0
_IO_stdin_used,0,0,0
